Transaction_ID,Customer_ID,Item_ID,Date,Rating,Payment_Method,Amount,Total_Purchases,Total_Amount_EGP,Customer_Name,Customer_Email,Country,Age,Gender,Product_Category,Product_Type,Product_Brand
TXN000465,CUST019,ITEM021,1729819847.778951,2,Cash,1946.14,2,3892.28,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Computers,Laptop,Apple
TXN000466,CUST019,ITEM065,1724041594.779066,5,Credit Card,795.04,2,1590.08,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Sesame Oil,Afia
TXN000467,CUST019,ITEM035,1720585989.779188,4,Cash,1233.33,2,2466.66,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Home Appliances,Kitchen,IKEA
TXN000468,CUST019,ITEM073,1677663880.779304,4,Mobile Payment,1516.69,4,6066.76,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Gaming,Playstation,Sony
TXN000469,CUST019,ITEM086,1714850386.779452,5,Mobile Payment,39.18,2,78.36,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Beauty,Haircare,Pantene
TXN000470,CUST019,ITEM064,1698758182.779571,3,Credit Card,535.77,5,2678.85,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Olive Oil,Afia
TXN000471,CUST019,ITEM055,1678624849.779686,3,Credit Card,818.01,1,818.01,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Meat,Chicken,Sadia
TXN000472,CUST019,ITEM016,1710917855.779799,5,Credit Card,1394.82,6,8368.92,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Coffee,Nestle
TXN000473,CUST019,ITEM031,1731687453.779914,2,Mobile Payment,801.48,6,4808.88,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,T-shirt,Adidas
TXN000474,CUST019,ITEM008,1691550722.780027,4,Credit Card,854.77,9,7692.93,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Books,Fiction,Penguin Books
TXN000475,CUST019,ITEM066,1670340842.780141,5,Cash,685.05,2,1370.1,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Sunflower Oil,Afia
TXN000476,CUST019,ITEM065,1716857121.780269,3,Cash,1588.87,8,12710.96,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Sesame Oil,Afia
TXN000477,CUST019,ITEM027,1679960840.780436,3,Credit Card,1043.01,9,9387.09,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Books,Literature,Random House
TXN000478,CUST019,ITEM040,1705625779.780562,5,Credit Card,592.84,9,5335.56,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Home Appliances,Bedding,Bed Bath & Beyond
TXN000479,CUST019,ITEM031,1717420224.780683,2,Cash,1538.08,8,12304.64,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,T-shirt,Adidas
TXN000480,CUST019,ITEM072,1715362981.780798,2,Cash,1587.18,5,7935.900000000001,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Computers,Laptop,Lenovo
TXN000481,CUST019,ITEM033,1721313094.780913,5,Cash,1710.74,8,13685.92,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Soft Drink,Pepsi
TXN000482,CUST019,ITEM004,1669169531.781047,5,Mobile Payment,1930.58,4,7722.32,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,Shorts,Nike
TXN000483,CUST019,ITEM002,1688095898.781189,1,Mobile Payment,891.3,1,891.3,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,T-shirt,Nike
TXN000484,CUST019,ITEM040,1679808817.781307,4,Mobile Payment,47.96,8,383.68,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Home Appliances,Bedding,Bed Bath & Beyond
TXN000485,CUST019,ITEM072,1680727206.781468,1,Mobile Payment,1991.7,6,11950.2,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Computers,Laptop,Lenovo
TXN000486,CUST019,ITEM082,1687235316.781586,5,Credit Card,1629.03,3,4887.09,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Beauty,Haircare,LOreal
TXN000487,CUST019,ITEM058,1672759941.781706,5,Cash,1301.51,1,1301.51,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Pharmacy,Shampoo,Eva Cosmetics
TXN000488,CUST019,ITEM049,1713221483.781822,4,Mobile Payment,1324.99,5,6624.95,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Milk,Faragalla
TXN000489,CUST019,ITEM051,1688247461.781967,4,Mobile Payment,1136.35,2,2272.7,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Meat,Chicken,Halwani Bros
TXN000490,CUST019,ITEM032,1673817406.782086,5,Cash,152.75,5,763.75,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,Jacket,Adidas
TXN000491,CUST019,ITEM043,1718436436.7822,4,Mobile Payment,95.34,8,762.72,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Electronics,Air Conditioner,LG
TXN000492,CUST019,ITEM069,1698297869.782313,5,Mobile Payment,1770.78,1,1770.78,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Sunflower Oil,Crystal
TXN000493,CUST019,ITEM081,1683336110.782775,5,Mobile Payment,448.81,7,3141.67,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Beauty,Makeup,LOreal
TXN000494,CUST019,ITEM055,1709405868.78297,2,Credit Card,515.17,5,2575.85,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Meat,Chicken,Sadia
TXN000495,CUST019,ITEM082,1727259129.783117,3,Credit Card,845.0,7,5915.0,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Beauty,Haircare,LOreal
TXN000496,CUST019,ITEM037,1677347914.783248,5,Credit Card,1681.99,1,1681.99,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Home Appliances,Bedding,IKEA
TXN000497,CUST019,ITEM002,1728155775.783418,1,Mobile Payment,1588.13,9,14293.170000000002,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,T-shirt,Nike
TXN000498,CUST019,ITEM047,1690354396.783562,4,Credit Card,1222.21,9,10999.89,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Grocery,Milk,Juhayna
TXN000499,CUST019,ITEM081,1717166500.783696,4,Cash,1836.83,3,5510.49,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Beauty,Makeup,LOreal
TXN000500,CUST019,ITEM023,1699803265.783838,1,Cash,1494.07,8,11952.56,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,Shirt,Zara
TXN000501,CUST019,ITEM084,1685942867.783965,5,Credit Card,939.55,5,4697.75,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Beauty,Makeup,Maybelline
TXN000502,CUST019,ITEM009,1687211268.784111,1,Mobile Payment,1877.96,9,16901.64,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Books,Non-Fiction,Penguin Books
TXN000503,CUST019,ITEM056,1726393396.784241,1,Cash,671.15,9,6040.349999999999,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Meat,Meat,Sadia
TXN000504,CUST019,ITEM057,1731352847.784384,5,Mobile Payment,1965.78,7,13760.46,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Pharmacy,Healthcare,Egyptian Pharmaceutical
TXN000505,CUST019,ITEM087,1690937539.784522,5,Cash,1184.94,4,4739.76,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Beauty,Haircare,Dove
TXN000506,CUST019,ITEM030,1669330757.784648,4,Credit Card,155.66,2,311.32,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Clothing,Shoes,Adidas
TXN000507,CUST019,ITEM034,1723141066.784782,2,Credit Card,1228.73,6,7372.38,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Household,Furniture,IKEA
TXN000508,CUST019,ITEM095,1704985668.784905,4,Cash,911.69,9,8205.210000000001,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Kitchen,Household,Procter & Gamble
TXN000509,CUST019,ITEM094,1732166918.785026,4,Cash,1723.05,5,8615.25,Tasha Rodriguez,cust019@gmail.com,Egypt,57,Male,Health,Personal Care,Unilever
TXN000510,CUST020,ITEM054,1670683976.785155,5,Cash,251.11,9,2259.9900000000002,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Meat,Meat,Atayb
TXN000511,CUST020,ITEM044,1672284834.78528,5,Credit Card,167.2,9,1504.8,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Household,Fridge,LG
TXN000512,CUST020,ITEM092,1678936409.785437,4,Cash,242.45,6,1454.6999999999998,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Grocery,Ketchup,Heinz
TXN000513,CUST020,ITEM047,1705266845.785589,3,Credit Card,1060.33,9,9542.97,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Grocery,Milk,Juhayna
TXN000514,CUST020,ITEM008,1677766835.785727,5,Cash,1809.93,4,7239.72,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Books,Fiction,Penguin Books
TXN000515,CUST020,ITEM029,1671331622.785853,5,Credit Card,625.29,3,1875.87,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Grocery,Soft Drink,Coca-Cola
TXN000516,CUST020,ITEM004,1711448549.785985,4,Credit Card,1225.34,9,11028.06,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Clothing,Shorts,Nike
TXN000517,CUST020,ITEM050,1708317476.78611,4,Mobile Payment,1809.53,6,10857.18,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Grocery,Juice,Faragalla
TXN000518,CUST020,ITEM048,1732189481.78623,2,Credit Card,1248.74,3,3746.2200000000003,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Grocery,Juice,Juhayna
TXN000519,CUST020,ITEM054,1707488854.786368,2,Credit Card,590.38,6,3542.2799999999997,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Meat,Meat,Atayb
TXN000520,CUST020,ITEM009,1701886966.786508,5,Mobile Payment,278.87,7,1952.0900000000001,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Books,Non-Fiction,Penguin Books
TXN000521,CUST020,ITEM015,1706565251.786775,3,Credit Card,1427.29,2,2854.58,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Grocery,Water,Nestle
TXN000522,CUST020,ITEM041,1687772318.786925,4,Mobile Payment,1978.52,2,3957.04,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Home Appliances,Bathroom,Bed Bath & Beyond
TXN000523,CUST020,ITEM011,1677951197.787047,5,Credit Card,1034.1,4,4136.4,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Household,Tools,Home Depot
TXN000524,CUST020,ITEM094,1700093474.787171,5,Cash,195.49,9,1759.41,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Health,Personal Care,Unilever
TXN000525,CUST020,ITEM081,1673739580.787288,1,Cash,217.14,7,1519.98,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Beauty,Makeup,LOreal
TXN000526,CUST020,ITEM042,1690188188.787432,5,Mobile Payment,1470.81,9,13237.289999999999,Michelle Kelley,cust020@gmail.com,Egypt,41,Female,Household,Decorations,Bed Bath & Beyond
TXN000527,CUST021,ITEM021,1682303056.78757,4,Cash,820.86,1,820.86,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Computers,Laptop,Apple
TXN000528,CUST021,ITEM092,1695316206.787701,5,Cash,1735.9,3,5207.700000000001,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Grocery,Ketchup,Heinz
TXN000529,CUST021,ITEM032,1674813465.787839,5,Cash,1741.67,7,12191.69,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Clothing,Jacket,Adidas
TXN000530,CUST021,ITEM042,1705388158.78796,3,Mobile Payment,466.2,5,2331.0,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Household,Decorations,Bed Bath & Beyond
TXN000531,CUST021,ITEM071,1699169481.788075,4,Cash,254.8,1,254.8,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Computers,Laptop,HP
TXN000532,CUST021,ITEM035,1686685211.788189,2,Cash,1765.72,8,14125.76,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Home Appliances,Kitchen,IKEA
TXN000533,CUST021,ITEM043,1695109278.788304,4,Cash,1120.82,2,2241.64,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Electronics,Air Conditioner,LG
TXN000534,CUST021,ITEM024,1685487831.78844,4,Credit Card,1318.46,2,2636.92,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Clothing,Dress,Zara
TXN000535,CUST021,ITEM081,1696291888.788562,1,Cash,627.66,2,1255.32,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Beauty,Makeup,LOreal
TXN000536,CUST021,ITEM032,1679563040.788677,3,Cash,338.33,7,2368.31,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Clothing,Jacket,Adidas
TXN000537,CUST021,ITEM076,1712730497.788802,5,Credit Card,154.63,8,1237.04,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Electronics,TV,Philips
TXN000538,CUST021,ITEM026,1724481215.788917,5,Credit Card,1837.87,1,1837.87,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Books,Fiction,Random House
TXN000539,CUST021,ITEM058,1690370559.78903,5,Mobile Payment,224.62,1,224.62,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Pharmacy,Shampoo,Eva Cosmetics
TXN000540,CUST021,ITEM025,1682178064.789146,4,Mobile Payment,1900.33,9,17102.97,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Clothing,Jacket,Zara
TXN000541,CUST021,ITEM095,1712738691.78926,4,Mobile Payment,1007.89,4,4031.56,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Kitchen,Household,Procter & Gamble
TXN000542,CUST021,ITEM087,1717213957.789408,2,Cash,1395.16,5,6975.8,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Beauty,Haircare,Dove
TXN000543,CUST021,ITEM060,1694112020.789533,2,Cash,1652.35,3,4957.049999999999,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Pharmacy,Shampoo,Herbel Essence
TXN000544,CUST021,ITEM066,1691475600.789648,3,Mobile Payment,1604.07,1,1604.07,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Grocery,Sunflower Oil,Afia
TXN000545,CUST021,ITEM034,1729726683.789773,2,Cash,1269.44,5,6347.200000000001,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Household,Furniture,IKEA
TXN000546,CUST021,ITEM028,1718368102.789888,4,Credit Card,144.81,1,144.81,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Books,Thriller,Random House
TXN000547,CUST021,ITEM074,1677104066.790002,5,Credit Card,1156.39,5,5781.950000000001,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Electronics,Television,Sony
TXN000548,CUST021,ITEM008,1669669061.790115,5,Cash,1225.42,6,7352.52,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Books,Fiction,Penguin Books
TXN000549,CUST021,ITEM069,1700409479.790228,4,Cash,837.42,2,1674.84,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Grocery,Sunflower Oil,Crystal
TXN000550,CUST021,ITEM092,1671411818.790339,5,Credit Card,1300.45,5,6502.25,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Grocery,Ketchup,Heinz
TXN000551,CUST021,ITEM050,1683577749.790481,4,Cash,1565.74,8,12525.92,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Grocery,Juice,Faragalla
TXN000552,CUST021,ITEM094,1718416783.790598,1,Mobile Payment,594.84,8,4758.72,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Health,Personal Care,Unilever
TXN000553,CUST021,ITEM004,1683004378.79072,1,Cash,1716.2,2,3432.4,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Clothing,Shorts,Nike
TXN000554,CUST021,ITEM095,1699400317.790838,5,Credit Card,1933.93,8,15471.44,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Kitchen,Household,Procter & Gamble
TXN000555,CUST021,ITEM044,1674059350.790964,5,Cash,740.23,3,2220.69,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Household,Fridge,LG
TXN000556,CUST021,ITEM086,1676730009.79108,5,Mobile Payment,642.88,9,5785.92,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Beauty,Haircare,Pantene
TXN000557,CUST021,ITEM048,1714684583.791193,5,Cash,1979.63,3,5938.89,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Grocery,Juice,Juhayna
TXN000558,CUST021,ITEM056,1690547597.791305,3,Credit Card,776.03,7,5432.21,Kimberly Maynard,cust021@gmail.com,Egypt,64,Female,Meat,Meat,Sadia
TXN000559,CUST022,ITEM084,1713517823.791448,5,Cash,990.91,5,4954.55,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Beauty,Makeup,Maybelline
TXN000560,CUST022,ITEM021,1718187974.79157,5,Mobile Payment,369.14,6,2214.84,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Computers,Laptop,Apple
TXN000561,CUST022,ITEM071,1675617055.791683,5,Credit Card,1004.75,6,6028.5,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Computers,Laptop,HP
TXN000562,CUST022,ITEM068,1672828528.791807,5,Mobile Payment,1350.87,5,6754.349999999999,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Grocery,Sesame Oil,Crystal
TXN000563,CUST022,ITEM056,1703519546.791922,5,Cash,1332.36,4,5329.44,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Meat,Meat,Sadia
TXN000564,CUST022,ITEM041,1699502517.792035,5,Credit Card,56.59,7,396.13,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Home Appliances,Bathroom,Bed Bath & Beyond
TXN000565,CUST022,ITEM095,1685679562.792148,4,Credit Card,1220.3,7,8542.1,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Kitchen,Household,Procter & Gamble
TXN000566,CUST022,ITEM067,1679069128.792275,1,Mobile Payment,1810.95,9,16298.550000000001,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Grocery,Olive Oil,Crystal
TXN000567,CUST022,ITEM029,1731729837.792418,3,Credit Card,19.36,8,154.88,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Grocery,Soft Drink,Coca-Cola
TXN000568,CUST022,ITEM073,1673743567.792604,1,Credit Card,758.0,5,3790.0,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Gaming,Playstation,Sony
TXN000569,CUST022,ITEM034,1671554505.792741,1,Cash,1087.85,3,3263.5499999999997,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Household,Furniture,IKEA
TXN000570,CUST022,ITEM089,1698034936.792862,5,Cash,1400.27,5,7001.35,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Beauty,Skincare,Nivea
TXN000571,CUST022,ITEM059,1706402067.792993,5,Cash,1125.14,6,6750.84,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Pharmacy,Healthcare,Eva Cosmetics
TXN000572,CUST022,ITEM025,1671314048.793108,3,Cash,29.28,8,234.24,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Clothing,Jacket,Zara
TXN000573,CUST022,ITEM024,1687271645.793222,4,Cash,1628.95,6,9773.7,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Clothing,Dress,Zara
TXN000574,CUST022,ITEM026,1704444472.793347,4,Cash,202.03,3,606.09,Laurie Wallace,cust022@gmail.com,Egypt,42,Male,Books,Fiction,Random House
TXN000575,CUST023,ITEM088,1729114493.793501,2,Mobile Payment,1275.58,1,1275.58,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Health,Body Care,Dove
TXN000576,CUST023,ITEM018,1700960729.793619,5,Credit Card,376.29,2,752.58,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Grocery,Chocolate,Galaxy
TXN000577,CUST023,ITEM042,1682652578.793741,4,Mobile Payment,1538.79,2,3077.58,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Household,Decorations,Bed Bath & Beyond
TXN000578,CUST023,ITEM079,1676560427.793857,1,Credit Card,1227.45,1,1227.45,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Household,Home Appliances,Siemens
TXN000579,CUST023,ITEM084,1704133358.79397,4,Mobile Payment,964.37,8,7714.96,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Beauty,Makeup,Maybelline
TXN000580,CUST023,ITEM027,1698707072.794082,2,Mobile Payment,1621.19,8,12969.52,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Books,Literature,Random House
TXN000581,CUST023,ITEM092,1727936279.794208,4,Mobile Payment,1531.07,1,1531.07,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Grocery,Ketchup,Heinz
TXN000582,CUST023,ITEM067,1683027145.794335,5,Cash,1206.31,7,8444.17,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Grocery,Olive Oil,Crystal
TXN000583,CUST023,ITEM015,1702994092.794477,4,Credit Card,1357.65,1,1357.65,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Grocery,Water,Nestle
TXN000584,CUST023,ITEM025,1680629406.794593,3,Cash,559.78,8,4478.24,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Clothing,Jacket,Zara
TXN000585,CUST023,ITEM057,1676427718.794706,3,Mobile Payment,897.49,7,6282.43,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Pharmacy,Healthcare,Egyptian Pharmaceutical
TXN000586,CUST023,ITEM004,1677792083.794833,4,Credit Card,790.44,9,7113.960000000001,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Clothing,Shorts,Nike
TXN000587,CUST023,ITEM067,1679799879.794946,5,Mobile Payment,1942.4,9,17481.600000000002,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Grocery,Olive Oil,Crystal
TXN000588,CUST023,ITEM001,1698230877.795071,4,Mobile Payment,834.3,6,5005.799999999999,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Clothing,Shoes,Nike
TXN000589,CUST023,ITEM024,1687816362.795187,5,Cash,743.63,3,2230.89,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Clothing,Dress,Zara
TXN000590,CUST023,ITEM042,1716827677.79531,1,Credit Card,1497.68,5,7488.400000000001,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Household,Decorations,Bed Bath & Beyond
TXN000591,CUST023,ITEM008,1686797231.795446,4,Cash,1835.01,1,1835.01,Janice Johnston,cust023@gmail.com,Egypt,35,Female,Books,Fiction,Penguin Books
TXN000592,CUST024,ITEM064,1703131072.795574,5,Cash,854.77,1,854.77,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Grocery,Olive Oil,Afia
TXN000593,CUST024,ITEM058,1689763110.795689,5,Cash,1674.59,2,3349.18,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Pharmacy,Shampoo,Eva Cosmetics
TXN000594,CUST024,ITEM005,1717942465.795815,4,Mobile Payment,120.16,3,360.48,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Audio Devices,Headphones,Samsung
TXN000595,CUST024,ITEM076,1695008000.795941,4,Credit Card,483.95,4,1935.8,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Electronics,TV,Philips
TXN000596,CUST024,ITEM007,1703225427.796055,1,Mobile Payment,346.45,6,2078.7,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Electronics,Tablet,Samsung
TXN000597,CUST024,ITEM080,1680393726.796169,5,Mobile Payment,1277.78,1,1277.78,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Household,Home Appliances,Haier
TXN000598,CUST024,ITEM038,1679391461.796281,1,Mobile Payment,1631.94,9,14687.460000000001,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Household,Washing Machine,B.TECH
TXN000599,CUST024,ITEM001,1705805867.796417,4,Credit Card,1060.89,4,4243.56,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Clothing,Shoes,Nike
TXN000600,CUST024,ITEM006,1698170021.796547,3,Mobile Payment,552.07,1,552.07,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Electronics,Television,Samsung
TXN000601,CUST024,ITEM039,1674540039.79667,4,Credit Card,699.6,7,4897.2,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Electronics,Electronics,B.TECH
TXN000602,CUST024,ITEM080,1707408266.796794,3,Cash,887.35,8,7098.8,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Household,Home Appliances,Haier
TXN000603,CUST024,ITEM046,1695090663.796911,2,Cash,131.99,9,1187.91,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Electronics,Air Conditioner,Tushiba
TXN000604,CUST024,ITEM063,1716107263.797025,5,Mobile Payment,675.74,9,6081.66,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Meat,Meat,Panda
TXN000605,CUST024,ITEM029,1684482138.797149,1,Credit Card,731.08,6,4386.4800000000005,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Grocery,Soft Drink,Coca-Cola
TXN000606,CUST024,ITEM051,1669366904.797266,3,Credit Card,1664.29,9,14978.61,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Meat,Chicken,Halwani Bros
TXN000607,CUST024,ITEM060,1686146694.797437,5,Mobile Payment,1526.05,5,7630.25,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Pharmacy,Shampoo,Herbel Essence
TXN000608,CUST024,ITEM085,1705651843.7976,1,Cash,1842.96,9,16586.64,Collin Lopez,cust024@gmail.com,Egypt,55,Male,Beauty,Makeup,Revlon
TXN000609,CUST025,ITEM044,1708488450.797748,4,Credit Card,643.76,6,3862.56,Mary Alvarez,cust025@gmail.com,Egypt,43,Female,Household,Fridge,LG
TXN000610,CUST025,ITEM096,1675380295.797877,5,Mobile Payment,1155.92,3,3467.76,Mary Alvarez,cust025@gmail.com,Egypt,43,Female,Health,Personal Care,Procter & Gamble
TXN000611,CUST026,ITEM028,1728505354.797997,2,Mobile Payment,792.84,5,3964.2000000000003,Peter Mcdowell,cust026@gmail.com,Egypt,31,Male,Books,Thriller,Random House
TXN000612,CUST026,ITEM065,1708784798.798112,5,Cash,959.01,3,2877.0299999999997,Peter Mcdowell,cust026@gmail.com,Egypt,31,Male,Grocery,Sesame Oil,Afia
TXN000613,CUST026,ITEM093,1691446419.798239,3,Credit Card,788.3,4,3153.2,Peter Mcdowell,cust026@gmail.com,Egypt,31,Male,Grocery,Mayonnaise,Heinz
TXN000614,CUST026,ITEM090,1676781614.798369,1,Mobile Payment,806.09,7,5642.63,Peter Mcdowell,cust026@gmail.com,Egypt,31,Male,Health,Oral Care,Oral-B
TXN000615,CUST026,ITEM024,1722153277.798495,5,Mobile Payment,667.88,6,4007.2799999999997,Peter Mcdowell,cust026@gmail.com,Egypt,31,Male,Clothing,Dress,Zara
TXN000616,CUST026,ITEM040,1699956305.798612,4,Mobile Payment,799.67,4,3198.68,Peter Mcdowell,cust026@gmail.com,Egypt,31,Male,Home Appliances,Bedding,Bed Bath & Beyond
TXN000617,CUST026,ITEM047,1692152282.798893,3,Credit Card,558.57,4,2234.28,Peter Mcdowell,cust026@gmail.com,Egypt,31,Male,Grocery,Milk,Juhayna
